8,13,장재인,Mafly,ZigZagNote,ZigZagNote
9,14,가인,김이나,이민수,이민수
10,15,"하이포(HIGH4), 아이유(IU)",아이유(IU),이종훈,이종훈
11,16,포미닛(4minute),서재우(TENTEN),서재우(TENTEN),서재우(TENTEN)
12,17,정승환,김창기,김창기,
13,18,백지영,VIP,VIP,VIP
14,19,XIA(준수),XIA(준수),XIA(준수),XIA(준수)
15,20,정승환,,,
16,21,15&,김원,김원,김원
17,22,다비치,이기,이기,
18,23,매드 클라운(Mad Clown),매드 클라운(Mad Clown),김도훈(RBW),김도훈(RBW)
19,24,노을,이상곤,이상곤,와사비사운드(Wasabii Sound)
20,25,AOA,용감한 형제,용감한 형제,용감한 형제
21,26,10cm,이승호,윤일상,
22,27,정승환,최은하,윤일상,
23,28,에이핑크(Apink),신사동 호랭이,신사동 호랭이,신사동 호랭이
24,29,다비치,백찬,백찬,
25,30,소유,이단옆차기,이단옆차기,이단옆차기
26,31,Mark Ronson,,,
27,32,김범수,VIP,VIP,VIP
28,33,유성은,박준배,이근상,김지수
29,34,규현(KYUHYUN),Kenzie,Kenzie,Kenzie
30,35,MC몽,MC몽,MC몽,SEION
31,36,나윤권,양재선,김형석,김형석
32,37,성시경,심현보,성시경,안준영
33,38,버스커 버스커,장범준,장범준,장범준
34,39,Sam Smith,,,
35,40,토이,유희열,유희열,강화성
36,41,GD X TAEYANG,G-DRAGON,G-DRAGON,G-DRAGON
37,42,여자친구(GFRIEND),이기용배,이기용배,이기용배
38,43,나얼,나얼,나얼,
39,44,가인,휘성(Realslow),정석원,정석원
40,45,신화,1월 8일,Andrew Jackson,Andrew Jackson Jihad
41,46,박효신,박효신,박효신,정재일
42,47,이진아,이진아,이진아,
43,48,아이유(IU),김한영,김창완,고태영
44,49,데이브레이크(DAYBREAK),,,
45,50,아이유(IU),아이유(IU),아이유(IU),이종민
46,1,허각,G.고릴라,G.고릴라,G.고릴라
47,2,에피톤 프로젝트(Epitone Project),에피톤 프로젝트(Epitone Project),에피톤 프로젝트(Epitone Project),에피톤 프로젝트(Epitone Project)
48,3,가인,김이나,박근태,박근태
49,4,Red Velvet (레드벨벳),조윤경,Hayley Aitken,Hayley Aitken
50,5,버스커 버스커,장범준,장범준,장범준
51,6,나얼,나얼,나얼,강화성
52,7,다비치,제피(Xepy),원영헌,원영헌
53,8,지민,버벌진트(Verbal Jint),버벌진트(Verbal Jint),버벌진트(Verbal Jint)
54,,,,,
55,10,"하이포(HIGH4), 아이유(IU)",아이유(IU),이종훈,이종훈
56,11,MC몽,MC몽,윤건,텐조와 타스코
57,12,가인,김이나,이민수,이민수
58,,,,,
59,14,"키썸(Kisum), 산이(San E), 태완",키썸 (Kisum),이현도,이현도
60,,,,,
61,,,,,
62,17,Zion.T,Zion.T,Zion.T,PEEJAY
63,18,EXID,신사동 호랭이,신사동 호랭이,신사동 호랭이
64,19,KATIE,박진영,박진영,
65,20,장재인,Mafly,ZigZagNote,ZigZagNote
66,,,,,
67,22,민아(걸스데이),Long Candy,이단옆차기,황금두현
68,23,포미닛(4minute),서재우(TENTEN),서재우(TENTEN),서재우(TENTEN)
69,24,10cm,이승호,윤일상,
70,25,백지영,VIP,VIP,VIP
71,26,버스커 버스커,장범준,장범준,장범준
72,27,노을,이상곤,이상곤,와사비사운드(Wasabii Sound)
73,28,정승환,,,
74,29,AOA,용감한 형제,용감한 형제,용감한 형제
75,30,매드 클라운(Mad Clown),매드 클라운(Mad Clown),김도훈(RBW),김도훈(RBW)
76,31,여자친구(GFRIEND),이기용배,이기용배,이기용배
77,32,"윤미래,타이거JK,Bizzy(MFBTY)",윤미래,타이거JK,타이거JK
78,33,다비치,이기,이기,
79,34,15&,김원,김원,김원
80,35,에이핑크(Apink),신사동 호랭이,신사동 호랭이,신사동 호랭이
81,36,Mark Ronson,,,
82,37,정승환,김창기,김창기,
83,38,정승환,최은하,윤일상,
84,39,XIA(준수),XIA(준수),XIA(준수),XIA(준수)
85,40,나얼,나얼,나얼,
86,41,김진표,심현보,심현보,심현보
87,42,다비치,백찬,백찬,
88,43,Sam Smith,,,
89,44,러블리즈,서지음,1Piece,1Piece
90,45,성시경,심현보,성시경,안준영
91,46,Red Velvet (레드벨벳),최소영(Jam Factory),Daniel Klein,Daniel Klein
92,47,소유,이단옆차기,이단옆차기,이단옆차기
93,48,김범수,VIP,VIP,VIP
94,49,규현(KYUHYUN),Kenzie,Kenzie,Kenzie
95,50,토이,유희열,유희열,강화성
96,,,,,
97,2,허각,G.고릴라,G.고릴라,G.고릴라
98,3,다비치,제피(Xepy),원영헌,원영헌
99,4,백지영,자경단,자경단,자경단
100,5,"프라이머리(Primary), 오혁",오혁,프라이머리,프라이머리
101,6,케이윌(K.will),김이나,김도훈(RBW),김도훈(RBW)
102,7,Red Velvet (레드벨벳),조윤경,Hayley Aitken,Hayley Aitken
103,8,나얼,나얼,나얼,강화성
104,,,,,
105,10,버스커 버스커,장범준,장범준,장범준
106,11,"치타(Cheetah), 에일리",MC몽,MC몽,MC몽
107,12,"프라이머리(Primary), 오혁",오혁,프라이머리,프라이머리
108,13,가인,김이나,박근태,박근태
109,14,지민,버벌진트(Verbal Jint),버벌진트(Verbal Jint),버벌진트(Verbal Jint)
110,15,에피톤 프로젝트(Epitone Project),에피톤 프로젝트(Epitone Project),에피톤 프로젝트(Epitone Project),에피톤 프로젝트(Epitone Project)
111,16,"하이포(HIGH4), 아이유(IU)",아이유(IU),이종훈,이종훈
112,,,,,
113,,,,,
114,19,EXO,조윤경,Teddy Riley,Teddy Riley
115,20,"프라이머리(Primary), 오혁",오혁,프라이머리,프라이머리
116,21,MC몽,MC몽,윤건,텐조와 타스코
117,22,"키썸(Kisum), 산이(San E), 태완",키썸 (Kisum),이현도,이현도
118,23,EXID,신사동 호랭이,신사동 호랭이,신사동 호랭이
119,24,Zion.T,Zion.T,Zion.T,PEEJAY
120,25,가인,김이나,이민수,이민수
121,26,민아(걸스데이),Long Candy,이단옆차기,황금두현
122,27,KATIE,박진영,박진영,
123,28,장재인,Mafly,ZigZagNote,ZigZagNote
124,29,"프라이머리(Primary), 오혁",오혁,프라이머리,프라이머리
125,,,,,
126,31,여자친구(GFRIEND),이기용배,이기용배,이기용배
127,32,버스커 버스커,장범준,장범준,장범준
128,33,포미닛(4minute),서재우(TENTEN),서재우(TENTEN),서재우(TENTEN)
129,34,Mark Ronson,,,
130,35,백지영,VIP,VIP,VIP
131,36,"윤미래,타이거JK,Bizzy(MFBTY)",윤미래,타이거JK,타이거JK
132,37,노을,이상곤,이상곤,와사비사운드(Wasabii Sound)
133,38,AOA,용감한 형제,용감한 형제,용감한 형제
134,39,10cm,이승호,윤일상,
135,40,러블리즈,서지음,1Piece,1Piece
136,41,김진표,심현보,심현보,심현보
137,42,정승환,,,
138,43,에이핑크(Apink),신사동 호랭이,신사동 호랭이,신사동 호랭이
139,44,매드 클라운(Mad Clown),매드 클라운(Mad Clown),김도훈(RBW),김도훈(RBW)
140,45,다비치,이기,이기,
141,46,15&,김원,김원,김원
142,47,정승환,최은하,윤일상,
143,48,아이유(IU),아이유(IU),아이유(IU),이종민
144,49,Sam Smith,,,
145,50,성시경,심현보,성시경,안준영
146,1,이문세,김영아,강현민,강현민
147,2,miss A,블랙아이드필승,블랙아이드필승,블랙아이드필승
148,3,박효신,박효신,Andy Platts,Andy Platts
149,4,박진영,박진영,박진영,류영민
150,,,,,
151,6,프라이머리(Primary),개코,프라이머리,프라이머리
152,7,EXO,조윤경,Teddy Riley,Teddy Riley
153,8,다비치,제피(Xepy),원영헌,원영헌
154,9,케이윌(K.will),김이나,김도훈(RBW),김도훈(RBW)
155,10,허각,G.고릴라,G.고릴라,G.고릴라
156,11,프라이머리(Primary),우효(Oohyo),프라이머리,프라이머리
157,12,백지영,자경단,자경단,자경단
158,13,그레이(GRAY),GRAY (그레이),GRAY (그레이),GRAY (그레이)
159,14,Red Velvet (레드벨벳),조윤경,Hayley Aitken,Hayley Aitken
160,15,나얼,나얼,나얼,강화성
161,16,프라이머리(Primary),최자,프라이머리,프라이머리
162,17,버스커 버스커,장범준,장범준,장범준
163,18,"치타(Cheetah), 에일리",MC몽,MC몽,MC몽
164,19,"하이포(HIGH4), 아이유(IU)",아이유(IU),이종훈,이종훈
165,20,이문세,이문세,노영심,GMS Jr
166,21,"프라이머리(Primary), 오혁",오혁,프라이머리,프라이머리
167,22,지민,버벌진트(Verbal Jint),버벌진트(Verbal Jint),버벌진트(Verbal Jint)
168,23,박지민,박진영,이우민 'Collapsedone',이우민 'Collapsedone'
169,24,가인,김이나,박근태,박근태
170,25,EXID,신사동 호랭이,신사동 호랭이,신사동 호랭이
171,26,이진아,한경혜,윤건,
172,27,정승환,박선주(Pak Sun Zoo),박선주(Pak Sun Zoo),
173,,,,,
174,,,,,
175,30,이문세,정미선,김미은,GMS Jr
176,31,Zion.T,Zion.T,Zion.T,PEEJAY
177,32,MC몽,MC몽,윤건,텐조와 타스코
178,33,민아(걸스데이),Long Candy,이단옆차기,황금두현
179,34,이문세,정미선,조규찬,조규찬
180,35,"키썸(Kisum), 산이(San E), 태완",키썸 (Kisum),이현도,이현도
181,36,이문세,정미선,송용창,GMS Jr
182,37,Mark Ronson,,,
183,38,"프라이머리(Primary), 오혁",오혁,프라이머리,프라이머리
184,39,Maroon 5,,,
185,40,여자친구(GFRIEND),이기용배,이기용배,이기용배
186,41,이문세,정미선,조영화,GMS Jr
187,42,러블리즈,서지음,1Piece,1Piece
188,43,버스커 버스커,장범준,장범준,장범준
189,44,에피톤 프로젝트(Epitone Project),에피톤 프로젝트(Epitone Project),에피톤 프로젝트(Epitone Project),에피톤 프로젝트(Epitone Project)
190,,,,,
191,46,정승환,최성원,최성원,
192,47,장재인,Mafly,ZigZagNote,ZigZagNote
193,48,소녀시대 (GIRLS' GENERATION),Mafly,Erik Lidbom,Erik Lidbom
194,49,노을,이상곤,이상곤,와사비사운드(Wasabii Sound)
195,50,정승환,최은하,윤일상,
196,1,박진영,박진영,박진영,박진영
197,2,EXID,신사동 호랭이,신사동 호랭이,신사동 호랭이
198,3,miss A,블랙아이드필승,블랙아이드필승,블랙아이드필승
199,4,지누션,타블로,타블로,PK
0,5,프라이머리(Primary),개코,프라이머리,프라이머리
1,6,이문세,김영아,강현민,강현민
2,7,프라이머리(Primary),우효(Oohyo),프라이머리,프라이머리
3,8,박진영,박진영,박진영,류영민
4,,,,,
5,10,다비치,제피(Xepy),원영헌,원영헌
6,11,EXO,조윤경,Teddy Riley,Teddy Riley
7,12,프라이머리(Primary),최자,프라이머리,프라이머리
8,13,박효신,박효신,Andy Platts,Andy Platts
9,14,허각,G.고릴라,G.고릴라,G.고릴라
10,15,케이윌(K.will),김이나,김도훈(RBW),김도훈(RBW)
11,16,나얼,나얼,나얼,강화성
12,17,백지영,자경단,자경단,자경단
13,18,Red Velvet (레드벨벳),조윤경,Hayley Aitken,Hayley Aitken
14,19,버스커 버스커,장범준,장범준,장범준
15,20,"하이포(HIGH4), 아이유(IU)",아이유(IU),이종훈,이종훈
16,21,정승환,Janu,Janu,
17,22,"치타(Cheetah), 에일리",MC몽,MC몽,MC몽
18,23,블락비 바스타즈,지코(ZICO),지코(ZICO),지코(ZICO)
19,,,,,
20,25,EXID,신사동 호랭이,신사동 호랭이,신사동 호랭이
21,26,그레이(GRAY),GRAY (그레이),GRAY (그레이),GRAY (그레이)
22,27,지민,버벌진트(Verbal Jint),버벌진트(Verbal Jint),버벌진트(Verbal Jint)
23,28,가인,김이나,박근태,박근태
24,29,"프라이머리(Primary), 오혁",오혁,프라이머리,프라이머리
25,30,Zion.T,Zion.T,Zion.T,PEEJAY
26,31,민아(걸스데이),Long Candy,이단옆차기,황금두현
27,32,이진아,한경혜,윤건,
28,33,소녀시대 (GIRLS' GENERATION),Mafly,Erik Lidbom,Erik Lidbom
29,,,,,
30,35,MC몽,MC몽,윤건,텐조와 타스코
31,36,Mark Ronson,,,
32,37,여자친구(GFRIEND),이기용배,이기용배,이기용배
33,38,Maroon 5,,,
34,39,로꼬,최재우,똘아이박,똘아이박
35,40,정승환,최은하,윤일상,
36,,,,,
37,42,러블리즈,서지음,1Piece,1Piece
38,43,"키썸(Kisum), 산이(San E), 태완",키썸 (Kisum),이현도,이현도
39,44,KATIE,박진영,박진영,
40,45,"프라이머리(Primary), 오혁",오혁,프라이머리,프라이머리
41,46,이문세,이문세,노영심,GMS Jr
42,47,노을,이상곤,이상곤,와사비사운드(Wasabii Sound)
43,48,KATIE,박진영,박진영,
44,49,Sam Smith,,,
45,50,박효신,박효신,박효신,정재일
46,1,박진영,박진영,박진영,박진영
47,2,EXID,신사동 호랭이,신사동 호랭이,신사동 호랭이
48,3,miss A,블랙아이드필승,블랙아이드필승,블랙아이드필승
49,4,산이(San E),산이(San E),산이(San E),코스믹 사운드(Cosmic Sound)
50,5,지누션,타블로,타블로,PK
51,6,이문세,김영아,강현민,강현민
52,7,프라이머리(Primary),개코,프라이머리,프라이머리
53,8,다비치,제피(Xepy),원영헌,원영헌
54,,,,,
55,10,박진영,박진영,박진영,류영민
56,11,Lim Kim,행주,프라이머리,프라이머리
57,12,EXO,조윤경,Teddy Riley,Teddy Riley
58,13,프라이머리(Primary),우효(Oohyo),프라이머리,프라이머리
59,14,박보람,이기,이기,이기
60,15,허각,G.고릴라,G.고릴라,G.고릴라
61,16,나얼,나얼,나얼,강화성
62,17,Red Velvet (레드벨벳),조윤경,Hayley Aitken,Hayley Aitken
63,18,케이윌(K.will),김이나,김도훈(RBW),김도훈(RBW)
64,19,백지영,자경단,자경단,자경단
65,20,프라이머리(Primary),최자,프라이머리,프라이머리
66,21,박효신,박효신,Andy Platts,Andy Platts
67,22,산이(San E),산이(San E),산이(San E),제이 스킬즈(J Skillz)
68,23,"하이포(HIGH4), 아이유(IU)",아이유(IU),이종훈,이종훈
69,24,EXID,신사동 호랭이,신사동 호랭이,신사동 호랭이
70,25,거미,윤사라,신재홍,
71,26,블락비 바스타즈,지코(ZICO),지코(ZICO),지코(ZICO)
72,27,버스커 버스커,장범준,장범준,장범준
73,28,"치타(Cheetah), 에일리",MC몽,MC몽,MC몽
74,29,로꼬,최재우,똘아이박,똘아이박
75,30,백현(BAEKHYUN),화이,김진훈,김진훈
76,31,지민,버벌진트(Verbal Jint),버벌진트(Verbal Jint),버벌진트(Verbal Jint)
77,32,Zion.T,Zion.T,Zion.T,PEEJAY
78,33,민아(걸스데이),Long Candy,이단옆차기,황금두현
79,34,가인,김이나,박근태,박근태
80,35,MC몽,MC몽,윤건,텐조와 타스코
81,36,Mark Ronson,,,
82,37,Maroon 5,,,
83,38,여자친구(GFRIEND),이기용배,이기용배,이기용배
84,39,"프라이머리(Primary), 오혁",오혁,프라이머리,프라이머리
85,40,제시(Jessi),더블 케이 (Double K),제시(Jessi),6B
86,41,정승환,Janu,Janu,
87,,,,,
88,43,정승환,최은하,윤일상,
89,44,김필,최진석,최진석,최진석
90,45,그레이(GRAY),GRAY (그레이),GRAY (그레이),GRAY (그레이)
91,46,러블리즈,서지음,1Piece,1Piece
92,47,나얼,나얼,나얼,
93,48,이진아,한경혜,윤건,
94,49,노을,이상곤,이상곤,와사비사운드(Wasabii Sound)
95,,,,,
96,1,BIGBANG,TEDDY,TEDDY,TEDDY
97,2,산이(San E),산이(San E),산이(San E),코스믹 사운드(Cosmic Sound)
98,3,Lim Kim,빈지노 (Beenzino),PEEJAY,PEEJAY
99,4,BIGBANG,G-DRAGON,TEDDY,TEDDY
100,5,박진영,박진영,박진영,박진영
101,6,EXID,신사동 호랭이,신사동 호랭이,신사동 호랭이
102,7,miss A,블랙아이드필승,블랙아이드필승,블랙아이드필승
103,8,박보람,이기,이기,이기
104,9,지누션,타블로,타블로,PK
105,10,Lim Kim,행주,프라이머리,프라이머리
106,11,프라이머리(Primary),개코,프라이머리,프라이머리
107,12,다비치,제피(Xepy),원영헌,원영헌
108,13,이문세,김영아,강현민,강현민
109,,,,,
110,15,나얼,나얼,나얼,강화성
111,16,EXO,조윤경,Teddy Riley,Teddy Riley
112,17,박진영,박진영,박진영,류영민
113,18,로꼬,최재우,똘아이박,똘아이박
114,19,허각,G.고릴라,G.고릴라,G.고릴라
115,20,프라이머리(Primary),우효(Oohyo),프라이머리,프라이머리
116,21,Red Velvet (레드벨벳),조윤경,Hayley Aitken,Hayley Aitken
117,22,케이윌(K.will),김이나,김도훈(RBW),김도훈(RBW)
118,23,백지영,자경단,자경단,자경단
119,24,EXID,신사동 호랭이,신사동 호랭이,신사동 호랭이
120,25,프라이머리(Primary),최자,프라이머리,프라이머리
121,26,블락비 바스타즈,지코(ZICO),지코(ZICO),지코(ZICO)
122,27,Lim Kim,윤종신,윤종신,정석원
123,28,윤종신,윤종신,윤종신,정석원
124,29,"하이포(HIGH4), 아이유(IU)",아이유(IU),이종훈,이종훈
125,30,박효신,박효신,Andy Platts,Andy Platts
126,31,나얼,나얼,나얼,
127,32,거미,윤사라,신재홍,
128,33,"치타(Cheetah), 에일리",MC몽,MC몽,MC몽
129,34,버스커 버스커,장범준,장범준,장범준
130,35,지민,버벌진트(Verbal Jint),버벌진트(Verbal Jint),버벌진트(Verbal Jint)
131,36,방탄소년단,Pdogg,Pdogg,
132,37,Zion.T,Zion.T,Zion.T,PEEJAY
133,38,Maroon 5,,,
134,39,산이(San E),산이(San E),산이(San E),제이 스킬즈(J Skillz)
135,40,Mark Ronson,,,
136,41,민아(걸스데이),Long Candy,이단옆차기,황금두현
137,42,제시(Jessi),더블 케이 (Double K),제시(Jessi),6B
138,43,여자친구(GFRIEND),이기용배,이기용배,이기용배
139,44,MC몽,MC몽,윤건,텐조와 타스코
140,45,가인,김이나,박근태,박근태
141,46,러블리즈,서지음,1Piece,1Piece
142,,,,,
143,48,정승환,최은하,윤일상,
144,49,그레이(GRAY),GRAY (그레이),GRAY (그레이),GRAY (그레이)
145,50,백현(BAEKHYUN),화이,김진훈,김진훈
146,1,BIGBANG,TEDDY,TEDDY,TEDDY
147,2,BIGBANG,G-DRAGON,TEDDY,TEDDY
148,3,보아 (BoA),보아(BoA),보아(BoA),숀(SHAUN)
149,4,산이(San E),산이(San E),산이(San E),코스믹 사운드(Cosmic Sound)
150,5,박진영,박진영,박진영,박진영
151,6,박보람,이기,이기,이기
152,7,EXID,신사동 호랭이,신사동 호랭이,신사동 호랭이
153,8,miss A,블랙아이드필승,블랙아이드필승,블랙아이드필승
154,9,Lim Kim,빈지노 (Beenzino),PEEJAY,PEEJAY
155,10,지누션,타블로,타블로,PK
156,11,로꼬,최재우,똘아이박,똘아이박
157,12,다비치,제피(Xepy),원영헌,원영헌
158,,,,,
159,14,프라이머리(Primary),개코,프라이머리,프라이머리
160,15,이문세,김영아,강현민,강현민
161,16,나얼,나얼,나얼,강화성
162,17,EXO,조윤경,Teddy Riley,Teddy Riley
163,18,Red Velvet (레드벨벳),조윤경,Hayley Aitken,Hayley Aitken
164,19,허각,G.고릴라,G.고릴라,G.고릴라
165,20,박진영,박진영,박진영,류영민
166,21,Lim Kim,행주,프라이머리,프라이머리
167,22,버벌진트(Verbal Jint),버벌진트(Verbal Jint),버벌진트(Verbal Jint),버벌진트(Verbal Jint)
168,23,케이윌(K.will),김이나,김도훈(RBW),김도훈(RBW)
169,24,프라이머리(Primary),우효(Oohyo),프라이머리,프라이머리
170,25,백지영,자경단,자경단,자경단
171,26,방탄소년단,Pdogg,Pdogg,
172,27,블락비 바스타즈,지코(ZICO),지코(ZICO),지코(ZICO)
173,28,EXID,신사동 호랭이,신사동 호랭이,신사동 호랭이
174,29,나얼,나얼,나얼,
175,30,"하이포(HIGH4), 아이유(IU)",아이유(IU),이종훈,이종훈
176,31,프라이머리(Primary),최자,프라이머리,프라이머리
177,32,거미,윤사라,신재홍,
178,33,정엽,정엽,정엽,유니크노트(Uniqnote)
179,34,윤종신,윤종신,윤종신,정석원
180,35,박효신,박효신,Andy Platts,Andy Platts
181,36,"치타(Cheetah), 에일리",MC몽,MC몽,MC몽
182,37,Mark Ronson,,,
183,38,Zion.T,Zion.T,Zion.T,PEEJAY
184,39,지민,버벌진트(Verbal Jint),버벌진트(Verbal Jint),버벌진트(Verbal Jint)
185,40,여자친구(GFRIEND),이기용배,이기용배,이기용배
186,41,버스커 버스커,장범준,장범준,장범준
187,42,Maroon 5,,,
188,43,MC몽,MC몽,윤건,텐조와 타스코
189,44,Sam Smith,,,
190,45,민아(걸스데이),Long Candy,이단옆차기,황금두현
191,46,러블리즈,서지음,1Piece,1Piece
192,47,전효성,이단옆차기,이단옆차기,영광의얼굴들(Full8loom)
193,48,Lim Kim,윤종신,윤종신,정석원
194,,,,,
195,50,Wiz Khalifa,,,
196,1,BIGBANG,TEDDY,TEDDY,TEDDY
197,2,윤미래,지훈,로코베리,로코베리
198,3,BIGBANG,G-DRAGON,TEDDY,TEDDY
199,4,보아 (BoA),보아(BoA),보아(BoA),숀(SHAUN)
0,5,산이(San E),산이(San E),산이(San E),코스믹 사운드(Cosmic Sound)
1,6,박보람,이기,이기,이기
2,7,EXID,신사동 호랭이,신사동 호랭이,신사동 호랭이
3,8,박진영,박진영,박진영,박진영
4,9,로꼬,최재우,똘아이박,똘아이박
5,10,miss A,블랙아이드필승,블랙아이드필승,블랙아이드필승
6,11,김성규,김종완 of NELL,김종완 of NELL,김종완 of NELL
7,12,어반 자카파(Urban Zakapa),박용인(어반자카파),박용인(어반자카파),이재학
8,13,지누션,타블로,타블로,PK
9,14,다비치,제피(Xepy),원영헌,원영헌
10,15,보아 (BoA),보아(BoA),보아(BoA),보아(BoA)
11,16,나얼,나얼,나얼,강화성
12,17,Lim Kim,빈지노 (Beenzino),PEEJAY,PEEJAY
13,,,,,
14,19,루나(LUNA),이은하,장덕,황성제
15,20,이문세,김영아,강현민,강현민
16,21,프라이머리(Primary),개코,프라이머리,프라이머리
17,22,걸스데이(Girl's Day),,,
18,23,허각,G.고릴라,G.고릴라,G.고릴라
19,24,Red Velvet (레드벨벳),조윤경,Hayley Aitken,Hayley Aitken
20,25,EXO,조윤경,Teddy Riley,Teddy Riley
21,26,박진영,박진영,박진영,류영민
22,27,방탄소년단,Pdogg,Pdogg,
23,28,나얼,나얼,나얼,
24,29,케이윌(K.will),김이나,김도훈(RBW),김도훈(RBW)
25,30,백지영,자경단,자경단,자경단
26,31,EXID,신사동 호랭이,신사동 호랭이,신사동 호랭이
27,32,프라이머리(Primary),우효(Oohyo),프라이머리,프라이머리
28,33,블락비 바스타즈,지코(ZICO),지코(ZICO),지코(ZICO)
29,34,Lim Kim,행주,프라이머리,프라이머리
30,35,거미,윤사라,신재홍,
31,36,"하이포(HIGH4), 아이유(IU)",아이유(IU),이종훈,이종훈
32,37,Maroon 5,,,
33,38,전효성,이단옆차기,이단옆차기,영광의얼굴들(Full8loom)
34,39,프라이머리(Primary),최자,프라이머리,프라이머리
35,40,Mark Ronson,,,
36,41,김성규,김종완 of NELL,김종완 of NELL,김종완 of NELL
37,42,Zion.T,Zion.T,Zion.T,PEEJAY
38,43,지민,버벌진트(Verbal Jint),버벌진트(Verbal Jint),버벌진트(Verbal Jint)
39,44,여자친구(GFRIEND),이기용배,이기용배,이기용배
40,45,Sam Smith,,,
41,46,"치타(Cheetah), 에일리",MC몽,MC몽,MC몽
42,47,박효신,박효신,Andy Platts,Andy Platts
43,48,Wiz Khalifa,,,
44,49,MC몽,MC몽,윤건,텐조와 타스코
45,50,민아(걸스데이),Long Candy,이단옆차기,황금두현
46,1,아이유(IU),아이유(IU),아이유(IU),아이유(IU)
47,2,Zion.T,Zion.T,Zion.T,서원진
48,3,BIGBANG,TEDDY,TEDDY,TEDDY
49,4,SHINee (샤이니),종현 (JONGHYUN),LDN Noise,LDN Noise
50,5,BIGBANG,G-DRAGON,TEDDY,TEDDY
51,6,윤미래,지훈,로코베리,로코베리
52,7,산이(San E),산이(San E),산이(San E),코스믹 사운드(Cosmic Sound)
53,8,로꼬,최재우,똘아이박,똘아이박
54,9,백아연,심은지,심은지,심은지
55,10,보아 (BoA),보아(BoA),보아(BoA),숀(SHAUN)
56,11,박보람,이기,이기,이기
57,12,EXID,신사동 호랭이,신사동 호랭이,신사동 호랭이
58,13,박진영,박진영,박진영,박진영
59,14,miss A,블랙아이드필승,블랙아이드필승,블랙아이드필승
60,15,나얼,나얼,나얼,강화성
61,16,어반 자카파(Urban Zakapa),박용인(어반자카파),박용인(어반자카파),이재학
62,17,다비치,제피(Xepy),원영헌,원영헌
63,18,지누션,타블로,타블로,PK
64,,,,,
65,20,허각,이단옆차기,이단옆차기,텐조와 타스코
66,21,SHINee (샤이니),Kenzie,Kenzie,Kenzie
67,22,프라이머리(Primary),개코,프라이머리,프라이머리
68,23,나얼,나얼,나얼,
69,24,Lim Kim,빈지노 (Beenzino),PEEJAY,PEEJAY
70,25,김성규,김종완 of NELL,김종완 of NELL,김종완 of NELL
71,26,이문세,김영아,강현민,강현민
72,27,허각,G.고릴라,G.고릴라,G.고릴라
73,28,Red Velvet (레드벨벳),조윤경,Hayley Aitken,Hayley Aitken
74,29,SHINee (샤이니),종현 (JONGHYUN),종현 (JONGHYUN),종현 (JONGHYUN)
75,30,보아 (BoA),보아(BoA),보아(BoA),보아(BoA)
76,31,박진영,박진영,박진영,류영민
77,32,EXO,조윤경,Teddy Riley,Teddy Riley
78,33,방탄소년단,Pdogg,Pdogg,
79,34,홍대광,백찬,백찬,
80,35,케이윌(K.will),김이나,김도훈(RBW),김도훈(RBW)
81,36,EXID,신사동 호랭이,신사동 호랭이,신사동 호랭이
82,37,백지영,자경단,자경단,자경단
83,38,걸스데이(Girl's Day),,,
84,39,루나(LUNA),이은하,장덕,황성제
85,40,Zion.T,Zion.T,Zion.T,PEEJAY
86,41,SHINee (샤이니),김인형,Andreas Oberg,Andreas Oberg
87,42,Maroon 5,,,
88,43,블락비 바스타즈,지코(ZICO),지코(ZICO),지코(ZICO)
89,44,프라이머리(Primary),우효(Oohyo),프라이머리,프라이머리
90,45,Mark Ronson,,,
91,46,거미,윤사라,신재홍,
92,47,"하이포(HIGH4), 아이유(IU)",아이유(IU),이종훈,이종훈
93,48,프라이머리(Primary),최자,프라이머리,프라이머리
94,49,김연우,최갑원,Ethan,Ethan
95,50,SHINee (샤이니),김현우,김현우,박창현
96,1,아이유(IU),아이유(IU),아이유(IU),아이유(IU)
97,2,Zion.T,Zion.T,Zion.T,서원진
98,3,BIGBANG,TEDDY,TEDDY,TEDDY
99,4,백아연,심은지,심은지,심은지
100,5,BIGBANG,G-DRAGON,TEDDY,TEDDY
101,6,SHINee (샤이니),종현 (JONGHYUN),LDN Noise,LDN Noise
102,7,윤미래,지훈,로코베리,로코베리
103,8,로꼬,최재우,똘아이박,똘아이박
104,9,허각,이단옆차기,이단옆차기,텐조와 타스코
105,10,산이(San E),산이(San E),산이(San E),코스믹 사운드(Cosmic Sound)
106,11,박보람,이기,이기,이기
107,12,보아 (BoA),보아(BoA),보아(BoA),숀(SHAUN)
108,13,EXID,신사동 호랭이,신사동 호랭이,신사동 호랭이
109,14,김범수,양정승,양정승,장지원
110,15,박진영,박진영,박진영,박진영
111,16,miss A,블랙아이드필승,블랙아이드필승,블랙아이드필승
112,17,어반 자카파(Urban Zakapa),조현아,조현아,조현아
113,18,나얼,나얼,나얼,강화성
114,19,어반 자카파(Urban Zakapa),박용인(어반자카파),박용인(어반자카파),이재학
115,20,다비치,제피(Xepy),원영헌,원영헌
116,21,지누션,타블로,타블로,PK
117,,,,,
118,23,나얼,나얼,나얼,
119,24,프라이머리(Primary),개코,프라이머리,프라이머리
120,,,,,
121,26,Red Velvet (레드벨벳),조윤경,Hayley Aitken,Hayley Aitken
122,27,이문세,김영아,강현민,강현민
